situacaoEmpresa,tipoEmpresa,cnpj,razaoSocial,endereco,bairro,codIBGEmunicipio,municipio,uf,cep,telefone,motoristasHabilitados,rodoviarioAtivo,semiurbanoAtivo,fretamentoAtivo,codigoTAFfretamento,emailContatoRegular,emailContatoFretamento,tipoOutorgaRodoviario,tipoOutorgaSemiurbano,tipoOutorgaFretamento,dataAutorizacaoRodoviario,dataVigenciaRodoviario,dataAutorizacaoSemiurbano,dataVigenciaSemiurbano,dataAutorizacaoFretamento,dataVigenciaFretamento,numLinhasAtivasRodoviarioInterestadual,numLinhasAtivasSemiurbanoInterestadual,numLicencasFretamento12mesesInterestadual,numLinhasAtivasRodoviarioInternacional,numLinhasAtivasSemiurbanoInternacional,numLicencasFretamento12mesesInternacional,numVeiculosTipoOnibus,numVeiculosTipoMicroOnibus,numVeiculosTipoSemiurbano,numVeiculosAtivosRodoviario,numVeiculosAtivosSemiurbano,numVeiculosAtivosFretamento,numViagensAcumAnoRodoviarioInterestadual,numViagensAcumAnoSemiurbanoInterestadual,numLicencasAcumAnoFretamentoInterestadual,numPassageirosAcumAnoRodoviarioInterestadual,numPassageirosAcumAnoSemiurbanoInterestadual,numPassageirosAcumAnoFretamentoInterestadual,numViagensAcumAnoRodoviarioInternacional,numViagensAcumAnoSemiurbanoInternacional,numLicencasAcumAnoFretamentoInternacional,numPassageirosAcumAnoRodoviarioInternacional,numPassageirosAcumAnoSemiurbanoInternacional,numPassageirosAcumAnoFretamentoInternacional,dataReferencia,Coluna1,Coluna2,Coluna3,Coluna4
ativa,nacional,21784690000197,BRUNO MARQUES PEDROSO LOCADORA DE VEICULOS - ME,"RUA DAS LARANJEIRAS, 108",DAS PALHAS,330370,PARAIBA DO SUL,RJ,25850000,24-(24)2263-4272,1,não,não,sim,33.9466,,dartacontabilidade@yahoo.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42531,NULL,0,0,7,0,0,0,0,1,0,0,0,1,0,0,7,0,0,64,0,0,0,0,0,0,42705,,,,
ativa,nacional,22416902000146,BRUNO NEPOMUCENO ELISEI EIRELI,"RUA SANTOS PENONI, 31",JARDIM GLÓRIA,313820,LAVRAS,MG,37200000,35-38221091,1,não,não,sim,31.9674,,brunoelizei@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42587,NULL,0,0,20,0,0,0,1,0,0,0,0,1,0,0,9,0,0,334,0,0,0,0,0,0,42705,,,,
ativa,nacional,15642364000142,BRUNO TUR TRANSPORTE E TURISMO - LTDA,RUA MA 12 N° 29 QD. 05 LT.20,RES OLINDA,520870,GOIANIA,GO,74735350,62-3542-2421,30,não,não,sim,52.8466,,brunoturgoiania@gmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42594,NULL,0,0,101,0,0,0,2,0,0,0,0,2,0,0,75,0,0,3087,0,0,0,0,0,0,42705,,,,
ativa,nacional,18423691000100,BR-X AGENCIA DE VIAGEM E TURISMO LTDA - ME,MANHUMIRIM 1271,CAIÇARA,310620,BELO HORIZONTE,MG,30770190,31-32440524,3,não,não,sim,31.9306,,josealexandre.brx@gmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42446,NULL,0,0,20,0,0,0,1,0,0,0,0,1,0,0,16,0,0,685,0,0,0,0,0,0,42705,,,,
ativa,nacional,14269512000162,BSE LOCADORA DE VEICULOS LTDA - ME,QNL 15 CONJUNTO A LOTE 15,TAGUATINGA NORTE,530010,BRASILIA,DF,72151601,61-3297-3703,1,não,não,sim,53.9859,,bselocadora@gmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42642,NULL,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,42705,,,,
ativa,nacional,5802420000105,BUENO E SPESSATTO TRANSPORTES LTDA-ME,RUA GETÚLIO VARGAS Nº 301 SALA 3,CENTRO,432340,VILA MARIA,RS,99155000,54-99768592,10,não,não,sim,43.8746,,clebersantor@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42156,42887,0,0,67,0,0,1,4,0,0,0,0,4,0,0,47,0,0,1091,0,0,1,0,0,19,42705,,,,
ativa,nacional,3479811000105,BUENO TURISMO E TRANSPORTES LTDA,"AV. RIO DE JANEIRO, 644",PQ. INDUSTRIAL JOÃO BRAZ,520870,GOIANIA,GO,74483500,62-3573-2348,24,não,não,sim,52.064,,leocosme@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42156,42887,0,0,118,0,0,0,5,0,0,0,0,5,0,0,86,0,0,3150,0,0,0,0,0,0,42705,,,,
ativa,nacional,5493209000158,BUENO VIAGENS EIRELI ME,Av; José de Brito Soares nº 1063,,170210,ARAGUAINA,TO,77818030,63 34121919,25,sim,não,não,na     ,buenoviagens@gmail.com,,AUTORIZAÇÃO JUDICIAL,na,na,42195,42704,NULL,NULL,NULL,NULL,5,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42705,,,,
ativa,nacional,11741038000131,BURITI TUR LOCADORA DE VEICULOS LTDA,RUA SANTA MARIA N 18,ÍGAPO,240810,NATAL,RN,59032600,84-8488164870,0,não,não,sim,24.9958,,eder_cont@outlook.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42663,NULL,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,42705,,,,
ativa,nacional,7128659000177,BUSCAR LOCADORA DE VEICULOS LTDA ME,"RUA PARÁ, 29",BAIRRO CIDADE INTERCAP,355280,TABOAO DA SERRA,SP,6757120,11-4138-3903,3,não,não,sim,35.6105,,buscarturismo@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42303,NULL,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,44,0,0,0,0,0,0,42705,,,,
ativa,nacional,8924935000176,BUSNARDO & ROCHA LTDA - EPP,RUA VER. LEONILDO ZANONA,ARAÇATUBA,410400,CAMPINA GRANDE DO SUL,PR,83430000,41-3676-1046,12,não,não,sim,41.574,,br-tur@uol.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42622,NULL,0,0,51,0,0,1,1,2,0,0,0,3,0,0,34,0,0,933,0,0,0,0,0,0,42705,,,,
ativa,nacional,2238124000135,BUTIATUR - EXPRESSO DE VIAGENS LTDA.,RUA MATHIAS SCHERER  S/N,VILA BUTIÁ INFERIOR,431937,SAO PEDRO DO BUTIA,RS,97920000,55-3369-5023,9,não,não,sim,43.2918,,butiatur@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42349,NULL,0,0,16,0,0,0,3,0,0,0,0,3,0,0,15,0,0,564,0,0,0,0,0,0,42705,,,,
ativa,nacional,65301608000100,BUTTERFLY TRANSPORTES TURISTICO LTDA ME,"AV. NOSSA SENHORA DO CARMO, Nº 15 LOJA",SANTO ANTONIO,310420,ARCOS,MG,35588000,37-3351-2189,13,não,não,sim,31.6432,,butterflytour@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42527,NULL,0,0,59,0,0,0,3,0,0,0,0,3,0,0,36,0,0,1066,0,0,0,0,0,0,42705,,,,
ativa,nacional,23302827000155,C & B VIAGENS LTDA - ME,RUA FRANCISCO MOREIRA Nº85,MONTE AZUL,310620,BELO HORIZONTE,MG,31872690,31-34365934,4,não,não,sim,31.9062,,expressodagaroaviagens@gmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42349,NULL,0,0,24,0,0,0,1,0,0,0,0,1,0,0,21,0,0,555,0,0,0,0,0,0,42705,,,,
ativa,nacional,23274273000120,C & G TRASNPORTE E TURISMO LTDA,"RUA 7 DE SETEMBRO, 42",CENTRO,313990,MARIA DA FÉ,MG,37517000,035-36622311,4,não,não,sim,31.94,,ca.franqueira@gmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42499,NULL,0,0,86,0,0,0,3,1,0,0,0,4,0,0,49,0,0,1282,0,0,0,0,0,0,42705,,,,
ativa,nacional,9053773000100,C & V TUR AGENCIA DE VIAGENS E TURISMO EIRELI - ME,RODOVIA AUGUSTO MONTENEGRO KM 04 SALA 05,CASTANHEIRA,150140,BELÉM,PA,66623590,91-991442879,25,não,não,sim,15.9496,,topturismo88@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42544,NULL,0,0,11,0,0,0,3,0,0,0,0,3,0,0,4,0,0,177,0,0,0,0,0,0,42705,,,,
ativa,nacional,20550732000162,C CAMILOTTI TURISMO EIRELI,"AV. IJUI, Nº 725, SALA 02",CENTRO,432190,TRES PASSOS,RS,98600000,55-3522-1510,17,não,não,sim,43.8543,,vendas@santuarioturismo.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42663,NULL,0,0,121,0,0,6,7,0,0,0,0,7,0,0,80,0,0,2478,0,0,6,0,0,194,42705,,,,
ativa,nacional,23209951000170,C P VANELI LOCADORA DE AUTOMOVEIS EIRELI - ME,"RUA OLIVIA FRANCISCA BRUNO, N 328",SANTA CLARA,330040,BARRA MANSA,RJ,27340470,24-33228470,7,não,não,sim,33.9435,,jblocadora@bol.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42510,NULL,0,0,48,0,0,0,0,4,0,0,0,4,0,0,33,0,0,429,0,0,0,0,0,0,42705,,,,
ativa,nacional,2672903000144,C. A. DE AZEVEDO & CIA LTDA - ME,"RUA SANTA MARIANA, 51",BOM RETIRO,411570,MATINHOS,PR,83260000,041-3453-2330,7,não,não,sim,41.8011,,c.deazevedo@uol.com.br ; contato@aeptur.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42293,NULL,0,0,186,0,0,0,2,2,0,0,0,4,0,0,126,0,0,3604,0,0,0,0,0,0,42705,,,,
ativa,nacional,4338616000128,C. ALVES TURISMO LTDA - ME,"RUA VEREADOR JOÃO COSTA, 190",CONJUNTO PLANALTO,410190,ASSAI,PR,86220000,43-4399729241,22,não,não,sim,41.1284,,ricatur.turismo@gmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42405,NULL,0,0,27,0,0,0,4,0,0,0,0,4,0,0,25,0,0,1025,0,0,0,0,0,0,42705,,,,
ativa,nacional,17728317000141,C. G. TURISMO LTDA,"RUA RODRIGUES ALVES N°285-TERREO,COSTEIRA",COSTEIRA,411820,PARANAGUA,PR,83203420,41-3422-7429,1,não,não,sim,41.9406,,cristianojakybalis@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42488,NULL,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,42705,,,,
ativa,nacional,264321000101,C. J. ZAMBONI & IRMÃO LTDA,"VILA CORONEL TEIXEIRA, SN,",DISTRITO,431190,MARCELINO RAMOS,RS,99800000,54-3372-1236,5,não,não,sim,43.1412,,escritoriocjs@yahoo.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42362,NULL,0,0,14,0,0,0,2,0,0,0,0,2,0,0,13,0,0,360,0,0,0,0,0,0,42705,,,,
ativa,nacional,4580238000194,C. M. S VIANA ME,"RUA CURITIBA, 818",PRESIDENTE KENNEDY,410840,FRANCISCO BELTRAO,PR,85605070,046-3524-0491,3,não,não,sim,41.7891,,cleusatur@gmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42290,NULL,0,0,3,0,0,0,1,0,0,0,0,1,0,0,2,0,0,32,0,0,0,0,0,0,42705,,,,
ativa,nacional,10293870000150,C. MARIA DALCORTIVO & CIA LTDA - ME,"RUA PONTA GROSSA, N° 566, SALA 01",COLINA VERDE,412300,SALTO DO LONTRA,PR,85670000,46-91223894,5,não,não,sim,41.8009,,f.ctur@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42349,NULL,0,0,23,0,0,1,3,1,0,0,0,4,0,0,18,0,0,442,0,0,0,0,0,0,42705,,,,
ativa,nacional,4142546000138,C. P. DOS SANTOS TRANSPORTE EIRELI - ME,"RUA IZIDORO BARCELOS, 357, LOT ALVORADA",VÁRZEA,431760,SANTO ANTONIO DA PATRULHA,RS,95500000,51-3662-2048,5,não,não,sim,43.5265,,carlosturtransportes@yahoo.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42373,NULL,0,0,5,0,0,0,2,0,0,0,0,2,0,0,3,0,0,116,0,0,0,0,0,0,42705,,,,
ativa,nacional,7182382000160,C. PELISER-ME,"RUACA CARACAS, 91",JARDIM SEMINÁRIO,410840,FRANCISCO BELTRAO,PR,85605240,46-35240386,4,não,não,sim,41.73,,dudaturfb@gmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42468,NULL,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,42705,,,,
ativa,nacional,14803499000180,C. R. LOCADORA DE ÔNIBUS E TURISMO LTDA - ME,"RUA ARACI, Nº 50",BARNABÉ,430920,GRAVATAI,RS,11111111,51-34313003,10,não,não,sim,43.8863,,globo.tour@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42303,NULL,0,0,24,0,0,18,3,0,0,0,0,3,0,0,15,0,0,542,0,0,10,0,0,315,42705,,,,
ativa,nacional,4945601000128,C. R. TURISMO LTDA,RUA VINTE E QUATRO A Nº 170,CIDADE JARDIM,315250,POUSO ALEGRE,MG,37550000,35-3422-4849,13,não,não,sim,31.0743,,cr-turismo@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42156,42887,0,0,137,0,0,0,5,0,0,0,0,5,0,0,95,0,0,3679,0,0,0,0,0,0,42705,,,,
ativa,nacional,5588333000105,C. S. CUNHA LOCAÇÃO DE AUTOMOVEIS EIRELI,RUA ALIPIO DE CARVALHO,FAZENDA BOA VISTA,330455,RIO DE JANEIRO,RJ,27521680,24-3321-4416,3,não,não,sim,33.9618,,cscunhafretamentos@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42569,NULL,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,42705,,,,
ativa,nacional,1349459000168,C. SCHUMACHER & CIA LTDA - ME,"AV. VIDEIRA, 2668",SÃO SEBASTIÃO,420550,FRAIBURGO,SC,89580000,49-3246-6666,43,não,não,sim,42.7168,,schumachertur@formatto.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42373,NULL,0,0,35,0,0,0,3,0,0,0,0,3,0,0,32,0,0,1009,0,0,0,0,0,0,42705,,,,
ativa,nacional,4456672000167,C.C. TURISMO LTDA,"RUA CRISPIM MIRA, 124 - SL 03",CENTRO,420540,FLORIANOPOLIS,SC,88020540,48-3246-1473,17,não,não,sim,42.0341,,contato@ccturismo.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42173,42904,0,0,37,0,0,0,3,1,0,0,0,4,0,0,28,0,0,437,0,0,0,0,0,0,42705,,,,
ativa,nacional,21919463000121,C.L.A TRANSPORTES DE PASSAGEIROS LTDA - EPP,PRACA PRESIDENTE KENNEDY N 44,CENTRO,354990,SAO JOSÉ DOS CAMPOS,SP,12245730,12-39567070,15,não,não,sim,35.9454,,comercial@clatransportes.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42527,NULL,0,0,24,0,0,0,3,0,0,0,0,3,0,0,7,0,0,226,0,0,0,0,0,0,42705,,,,
ativa,nacional,10918140000105,C.R. DA COSTA VEICULOS - ME,"RUA DUQUE DE CAIXIAS, Nº 1467",SOARES,430300,CACHOEIRA DO SUL,RS,96501301,51-37227238,8,não,não,sim,43.8643,,crdacosta-veiculos@bol.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41997,42728,0,0,2,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,25,42705,,,,
ativa,nacional,7353509000167,C.S. LUCAS & CIA LTDA - ME,"RUA BAHIA, Nº 1089",CENTRO,411370,LONDRINA,PR,86026020,43-3334-1517,20,não,não,sim,41.6601,,rafaela.camargo22@gmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42569,NULL,0,0,220,0,0,1,2,0,0,0,0,2,0,0,160,0,0,6080,0,0,1,0,0,31,42705,,,,
ativa,nacional,7431467000135,C.S.R. CENTRAL DE SERVIÇOS RODOVIARIOS LTDA - EPP,"AV. HAGUEMI MATSUZAWA, 400 SALA 01",VILA RIBEIROPOLIS,354260,REGISTRO,SP,11900000,013-3821-3317,3,não,não,sim,35.5116,,csr.turismo@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42282,NULL,0,0,18,0,0,0,2,0,0,0,0,2,0,0,15,0,0,448,0,0,0,0,0,0,42705,,,,
ativa,nacional,3951341000130,C.V.E. EMPREENDIMENTOS TURISTICOS LTDA - E.P.P.,"RUA DR. GETÚLIO VARGAS, 110",CENTRO,280720,SIRIRI,SE,49630000,79-3297-1220--3259-1416,20,não,não,sim,28.4346,,cveturse@ibest.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42395,NULL,0,0,35,0,0,0,4,0,0,0,0,4,0,0,27,0,0,980,0,0,0,0,0,0,42705,,,,
ativa,nacional,3453120000132,CABRAL LOCADORA DE VEÍCULOS CATAGUASES LTDA ME,"AVENIDA EUDALDO LESSA, 85 - LOJA A",POPULAR,311530,CATAGUASES,MG,36774552,32-34221023,2,não,não,sim,31.8957,,cabralloc@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42293,NULL,0,0,127,0,0,0,0,2,0,0,0,2,0,0,92,0,0,816,0,0,0,0,0,0,42705,,,,
ativa,nacional,92514728000150,CAÇADOR VERDE TURISMO LTDA,"RUA LIMA E SILVA, 85",CENTRO,430390,CAMPO BOM,RS,93700000,051-3598-1588--3598-2373,30,não,não,sim,43.1071,,cvtturismo@cvtturismo.com.br; thiago@cvtturismo.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42569,NULL,0,0,145,0,0,16,4,0,0,0,0,4,0,0,96,0,0,2750,0,0,12,0,0,468,42705,,,,
ativa,nacional,20917984000187,CACIANE AGENCIA DE VIAGENS E TURISMO LTDA-ME,"VI PROGRESSO, S/N",INTERIOR,432270,VERA CRUZ,RS,96800000,51-3798-6039,14,não,não,sim,43.8613,,caciane.turismo@bol.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42663,NULL,0,0,54,0,0,106,5,0,0,0,0,5,0,0,36,0,0,959,0,0,82,0,0,2423,42705,,,,
ativa,nacional,1212764000103,CADATUR TRANSPORTES E TURISMO LTDA - EPP,"AV. DAS ARARAS, 153",JARDIM PARAÍSO,352390,ITU,SP,13302190,11-4022-1204,6,não,não,sim,35.2815,,cadatur@cadatur.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42303,NULL,0,0,3,0,0,0,4,0,0,0,0,4,0,0,3,0,0,123,0,0,0,0,0,0,42705,,,,
ativa,nacional,11603948000158,CAIO BUS TRANSPORTE LTDA,RUA CARICO LOTE 28 QUADRA 15 A,JARDIM METROPOLIS,330510,SAO JOAO DE MERITI,RJ,25575050,21-2651-7104,17,não,não,sim,33.6815,,caiobustur@uol.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42030,42761,0,0,78,0,0,0,8,0,0,0,0,8,0,0,47,0,0,1988,0,0,0,0,0,0,42705,,,,
ativa,nacional,5064369000181,CAIQUE GOMES FIGUEIREDO EIRELI - EPP,AV. JOAQUIM FERRAZ DE ARAUJO Nº 85,,293180,TREMEDAL,BA,45170000,77-4372211,0,não,não,sim,29.9276,,hugojustiniano@yahoo.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42405,NULL,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,42705,,,,
ativa,nacional,23347402000162,CALADO VANS LTDA,"AVENIDA SÃO PAULO, 1595",JARDIM GUANABARA,352710,LINS,SP,16403266,14-35234478,3,não,não,sim,35.952,,caladovans@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42562,NULL,0,0,2,0,0,0,0,1,0,0,0,1,0,0,1,0,0,5,0,0,0,0,0,0,42705,,,,
ativa,nacional,10591566000199,CALDAS NOVAS TAXI LTDA - ME,"RUA 63, S/Nº, QUADRA 65, LOTE 28",ESTÂNCIA ITAGUAI,520450,CALDAS NOVAS,GO,75690000,64-8146-7428,2,não,não,sim,52.9862,,caldastaxidiaenoite@hotmail.com;lmsuporte@terra.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42642,NULL,0,0,1,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,42705,,,,
ativa,nacional,7138090000120,CALEGARIO TURISMO LTDA,RUA DOUTOR JOÃO CAVALHEIRO     589    FUNDOS,SANTA RITA,316290,SAO JOAO NEPOMUCENO,MG,36680000,32-3261-5124/ 9986-8299,7,não,não,sim,31.4343,,calegarioturismo@yahoo.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42030,42761,0,0,30,0,0,0,2,0,0,0,0,2,0,0,20,0,0,737,0,0,0,0,0,0,42705,,,,
ativa,nacional,14435112000180,CAMBRALEITE LOCADORA DE VEICULOS LTDA,"RUA MARIA PAULA CAMBIER COSTA, 420",CENTRO,353550,PARAGUAÇU PAULISTA,SP,19700000,18-3361-1482,6,não,não,sim,35.8347,,gustavo.cambraia@terra.com.br; oliveira-zeca@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42544,NULL,0,0,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,35,0,0,0,0,0,0,42705,,,,
ativa,nacional,24029571000117,CAMILOTUR LTDA,RODOVIA BR 381 - 1000,INCONFIDENTES,311860,CONTAGEM,MG,32260530,31-3506-8000,41,não,não,sim,31.1557,,bruna@camilotur.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42030,42761,0,0,27,0,0,0,3,0,0,0,0,3,0,0,23,0,0,1158,0,0,0,0,0,0,42705,,,,
ativa,nacional,8375136000198,CAMINI TURISMO LTDA,"RUA ROBERTO ROMÃO DE MORAES, 30",JARDIM SUELI,355030,SAO PAULO,SP,5777010,11-5511-7236,13,não,não,sim,35.5324,,caminitur@caminitur.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42207,42938,0,0,47,0,0,0,6,0,0,0,0,6,0,0,34,0,0,1187,0,0,0,0,0,0,42705,,,,
ativa,nacional,5136246000109,CAMOCIM TURISMO E TRANSPORTES LTDA ME,"RUA DES. JOSÉ GIL DE CARVALHO, 280",LAGO JACAREY,230440,FORTALEZA,CE,60822270,85-3086-4241-99996-7576,7,não,não,sim,23.4667,,camocimtur@camocimtur.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42663,NULL,0,0,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,42705,,,,
ativa,nacional,7892905000162,CAMOLESI TRANSPORTE TURISTICO LTDA,AV BRASILIA 7100,PARQUE DAS INDUSTRIAS LEVES,411370,LONDRINA,PR,86030280,43-3356-8080,56,não,não,sim,41.4897,,contato@starlineturismo.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42615,NULL,0,0,385,0,0,0,7,0,0,0,0,7,0,0,268,0,0,11030,0,0,0,0,0,0,42705,,,,
ativa,nacional,13497396000176,CAMPASSI & CAMPASSI TRANSPORTES LTDA,ACAUÃ 84,JARDIM CULTURA,410150,ARAPONGAS,PR,86707155,43-32526616,24,não,não,sim,41.9176,,ciaturtransportes@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42373,NULL,0,0,115,0,0,6,4,4,0,0,0,8,0,0,89,0,0,1836,0,0,4,0,0,48,42705,,,,
ativa,nacional,7279719000152,CAMPESTRE LUAL TURISMO LTDA - ME,RUA VITOR AVELINO DE CARVALHO - 186,BAIRRO VITOR MAURO GARCIA,311100,CAMPESTRE,MG,37730000,35-3743-3031,12,não,não,sim,31.4379,,campestrelualturismo@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42373,NULL,0,0,131,0,0,0,2,1,0,0,0,3,0,0,80,0,0,2125,0,0,0,0,0,0,42705,,,,
ativa,nacional,23176035000181,CAMPOBELOTUR TRANSPORTES E SERVIÇOS LTDA,"RUA JOSÉ CAMBRAIA DE ABREU, 460",VILA MATILDE,311120,CAMPO BELO,MG,37270000,35-3832-1982,3,não,não,sim,31.04,,campobelotur@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42508,NULL,0,0,45,0,0,0,2,0,0,0,0,2,0,0,33,0,0,1129,0,0,0,0,0,0,42705,,,,
ativa,nacional,3574843000190,CANAÃ - TRANSPORTES RODOVIÁRIOS LTDA,RUA THOMAZ ANTONIO GONZAGA 131 - 1ºANDAR,CENTRO,311050,CAMANDUCAIA,MG,37650000,35-3433-1069,4,não,não,sim,31.576,,gralhaturismo@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42328,NULL,0,0,50,0,0,0,2,0,0,0,0,2,0,0,44,0,0,2192,0,0,0,0,0,0,42705,,,,
ativa,nacional,14411587000136,CANAÃ VIAGENS E TURISMO LTDA,RUA SANTA SOFIA Nº 68A,FELIPE CAMARAO,240810,NATAL,RN,59074020,84-32052202,94,não,não,sim,24.7678,,canaa-viagens@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42030,42761,0,0,190,0,0,0,8,0,0,0,0,8,0,0,158,0,0,6726,0,0,0,0,0,0,42705,,,,
ativa,nacional,93383156000180,CANAL TURISMO LTDA,"RUA CASTELO BRANCO, 694",VILA PITANGA,430673,DOUTOR MAURICIO CARDOSO,RS,98925000,55-3534-1370,7,não,não,sim,43.4535,,canalturismo@yahoo.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42328,NULL,0,0,10,0,0,1,1,1,0,0,0,2,0,0,5,0,0,98,0,0,0,0,0,0,42705,,,,
ativa,nacional,12395132000149,CANEDO TURISMO LTDA -ME,AVENIDA MANOEL RIBEIRO Nº 54  - QD - 18 - LOTE19  - SALA A,SETOR CENTRO,521530,ORIZONA,GO,75280000,64-3474-1457,3,não,não,sim,52.6891,,canedoturismo@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42207,42938,0,0,11,0,0,0,2,0,0,0,0,2,0,0,8,0,0,207,0,0,0,0,0,0,42705,,,,
ativa,nacional,15727045000130,CANEPPELE VIAGENS E TURISMO EIRELI,"RUA SANTA CLARA, 163, SL01",CENTRO,431301,NOVA CANDELARIA,RS,98919000,55-96221873,6,não,não,sim,43.8685,,laerciovieira3105@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42030,42761,0,0,8,0,0,0,1,0,0,0,0,1,0,0,7,0,0,183,0,0,0,0,0,0,42705,,,,
